1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0.01
20, 0.01
21, 0.01
22, 0.03
23, 0.04
24, 0
25, 0.05
26, 0.06
27, 0.11
28, 0.2
29, 0.36
30, 0.56
31, 0.98
32, 1.63
33, 2.68
34, 4.54
35, 7.63
36, 12.81
37, 21.37
38, 36.12
39, 61.09
40, 101.25
41, 170.21
42, 284.97
43, 477.05
44, 796.64
45, 1351.37
