1, 0
2, 0
3, 0
4, 0
5, 0
6, 0
7, 0
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0.01
20, 0
21, 0
22, 0
23, 0.02
24, 0
25, 0.02
26, 0
27, 0.06
28, 0
29, 0.1
30, 0
31, 0.21
32, 0.21
33, 0.63
34, 0.84
35, 1.89
36, 2.93
37, 5.84
38, 9.8
39, 18.94
40, 32.93
41, 60.6
42, 106.44
43, 195.92
44, 349.68
